headline,snippet,web_url,lead_paragraph
"{u'main': u'Canada May Have to Go to Olympics Without Lightning\u2019s Stamkos', u'kicker': u'Slap Shot', u'print_headline': u'Canada May Have to Do Without Stamkos', u'content_kicker': u'Slap Shot'}","The Olympic fate of the Tampa Bay Lightning’s Steven Stamkos, who has not played since breaking his leg in November, could be decided this week....",https://www.nytimes.com/2014/02/02/sports/hockey/canada-may-have-to-go-to-the-olympics-without-lightnings-stamkos.html,"The Olympic fate of the Tampa Bay Lightning’s Steven Stamkos, who has not played since breaking his leg in November, could be decided this week."
{u'main': u'AIR CANADA TESTS A BAN ON SMOKING'},LEAD: Passengers waiting for the ''No Smoking'' light to go out on the Air Canada flight from La Guardia Airport to Toronto this morning will be disappointed. It won't....,https://www.nytimes.com/1987/04/26/us/air-canada-tests-a-ban-on-smoking.html,LEAD: Passengers waiting for the ''No Smoking'' light to go out on the Air Canada flight from La Guardia Airport to Toronto this morning will be disappointed. It won't.
"{u'main': u""Let's Blame Canada""}","They were wrong, of course. Soldiers should not go public in the middle of a conflict and trash-talk their superiors or ask for the resignation of the secretary of defense.    But it was inevitable that their gripes would bubble to the surface. Ma...",https://www.nytimes.com/2003/07/20/opinion/let-s-blame-canada.html,"They were wrong, of course. Soldiers should not go public in the middle of a conflict and trash-talk their superiors or ask for the resignation of the secretary of defense. But it was inevitable that their gripes would bubble to the surface. Many American troops in Iraq are exhausted, and perplexed about the scary new guerrilla war they're caught up in. And they have every right to be scared, because the coolly efficient Bush commanders have now been exposed as short-term tacticians who had no strategy for dealing with a war of liberation that morphed into a war of attrition."
"{u'main': u""Lively Economic Growth In '71 Hailed by Canada; Ottawa Says 6% Rise in G.N.P. Topped Other Industrial Nations Despite Worry on Unemployment FAST 1971 GROWTH HAILED BY CANADA""}","TORONTO, Jan. 2 -- Canada has started the New Year with what Ottawa hailed as the highest rate of economic growth of any of the industrialized countries....",https://query.nytimes.com/gst/abstract.html?res=9802EEDD173DEF34BC4B53DFB7668389669EDE,"TORONTO, Jan. 2 -- Canada has started the New Year with what Ottawa hailed as the highest rate of economic growth of any of the industrialized countries."
{u'main': u'Abroad; Moving Currents in French and British Canada'},"QUEBEC, Que., April 18 -- The central problem of Canada is not French Canada any more than it is British Canada. The problem is to make one Canada out of two civilizations, two cultures, two states of mind, that have lived side by side in the same...",https://query.nytimes.com/gst/abstract.html?res=9907E5DC143EE03BBC4152DFB266838F659EDE,"QUEBEC, Que., April 18 -- The central problem of Canada is not French Canada any more than it is British Canada. The problem is to make one Canada out of two civilizations, two cultures, two states of mind, that have lived side by side in the same environment for nearly three centuries without losing a shade of their sharp distinctness."
"{u'main': u'Officials Encouraged by How Much of Canada City Spared by Wildfire', u'print_headline': u'Officials Encouraged by How Much of Canada City Spared by Wildfire'}","Canadian officials who got their first glimpse on Monday of the oil sands boomtown of Fort McMurray since a wildfire erupted said they were encouraged by how much of it escaped destruction, estimating almost 90 percent of its buildings were saved....",https://www.nytimes.com/reuters/2016/05/09/world/americas/09reuters-canada-wildfire.html,"Canadian officials who got their first glimpse on Monday of the oil sands boomtown of Fort McMurray since a wildfire erupted said they were encouraged by how much of it escaped destruction, estimating almost 90 percent of its buildings were saved."
{u'main': u'U.S. Economy Slows Growth Across Canada'},"Canada's economy is growing more slowly than expected, but the government will balance its budget anyway, Finance Minister John Manley said today in a speech to a business group here.    Contrasting the fiscal health of his country with the swelli...",https://www.nytimes.com/2003/06/25/business/us-economy-slows-growth-across-canada.html,"Canada's economy is growing more slowly than expected, but the government will balance its budget anyway, Finance Minister John Manley said today in a speech to a business group here. Contrasting the fiscal health of his country with the swelling budget deficit in the United States, Mr. Manley said that Canada now expected gross domestic product to grow by 2.2 percent this year after adjusting for inflation, down from the 3.2 percent forecast in February."
{u'main': u'Soviet Nuclear Scientist Seeks To Stay in Canada Permanently; Asserts He Wants Freedom to Pursue Pure Research  Cites Curbs at Home SOVIET SCIENTIST SEEKING ASYLUM'},"EDMONTON, Alberta, Oct. 6 Dr. Boris Dotsenko, a Soviet nuclear scientist, said here last night that he had applied to remain permanently in Canada, where he could find academic freedom....",https://query.nytimes.com/gst/abstract.html?res=9F01E2DE1338E53BBC4F53DFB667838C679EDE,"EDMONTON, Alberta, Oct. 6 Dr. Boris Dotsenko, a Soviet nuclear scientist, said here last night that he had applied to remain permanently in Canada, where he could find academic freedom."
"{u'main': u""U.S. AND CANADA SEEK AN EARLY GAS ACCORD ON ALASKA HIGHWAY; NEGOTIATING TEAM IS CHOSEN Trudeau Appoints MacEachen to Head Talks Carter Says He's Optimistic About Outcome U.S. AND CANADA SEEK AN EARLY GAS ACCORD""}","OTTAWA, Aug. 8 Canada and the United States will hold negotiations looking toward an early agreement on a pipeline to bring natural gas from northern Alaska, and eventually from the Canadian Arctic as well, to American and Canadian consumers by th...",https://query.nytimes.com/gst/abstract.html?res=9404E1D81F39E334BC4153DFBE66838C669EDE,"OTTAWA, Aug. 8 Canada and the United States will hold negotiations looking toward an early agreement on a pipeline to bring natural gas from northern Alaska, and eventually from the Canadian Arctic as well, to American and Canadian consumers by the Alaska Highway Route, Prime Minister Pierre Elliott Trudeau announced today."
"{u'main': u'Officials Encouraged by How Much of Canada City Spared by Wildfire', u'print_headline': u'Officials Encouraged by How Much of Canada City Spared by Wildfire'}","Canadian officials who got their first glimpse on Monday of the oil sands boomtown of Fort McMurray since a wildfire erupted said they were encouraged by how much of it escaped destruction, estimating almost 90 percent of its buildings were saved....",https://www.nytimes.com/reuters/2016/05/09/world/americas/09reuters-canada-wildfire.html,"Canadian officials who got their first glimpse on Monday of the oil sands boomtown of Fort McMurray since a wildfire erupted said they were encouraged by how much of it escaped destruction, estimating almost 90 percent of its buildings were saved."
{u'main': u'U.S. Economy Slows Growth Across Canada'},"Canada's economy is growing more slowly than expected, but the government will balance its budget anyway, Finance Minister John Manley said today in a speech to a business group here.    Contrasting the fiscal health of his country with the swelli...",https://www.nytimes.com/2003/06/25/business/us-economy-slows-growth-across-canada.html,"Canada's economy is growing more slowly than expected, but the government will balance its budget anyway, Finance Minister John Manley said today in a speech to a business group here. Contrasting the fiscal health of his country with the swelling budget deficit in the United States, Mr. Manley said that Canada now expected gross domestic product to grow by 2.2 percent this year after adjusting for inflation, down from the 3.2 percent forecast in February."
